Time Counter,Target Liquid Percent,Liquid Percent,Foam Percent,Filled Percent,Initial Liquid Percent,Cup Existence,Transparency Status,Initial Pour Status,Robot Running Status,Observe Status,Goal Difference,Moving Stage,Offset,Pouring Angle,Rotating Angle,Predicted Volume,Pouring Time,File Name,Kp,Ki,Kd,Liquid Density,Initial Angle
0,0.0,11.0,0.0,11.2,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
0.1,0.0,12.2,0.0,12.2,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
0.2,0.0,11.9,0.0,12.0,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
0.30000000000000004,0.0,12.0,0.0,12.1,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
0.4,0.0,12.2,0.0,12.3,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
0.5,0.0,11.9,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
0.6,0.0,12.2,0.0,12.2,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
0.7,0.0,12.0,0.0,12.1,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
0.7999999999999999,0.0,11.9,0.0,12.0,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
0.8999999999999999,0.0,11.9,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
0.9999999999999999,0.0,11.8,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
1.0999999999999999,0.0,11.5,0.0,11.6,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
1.2,0.0,12.0,0.0,12.1,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
1.3,0.0,11.8,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
1.4000000000000001,0.0,12.1,0.0,12.1,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
1.5000000000000002,0.0,11.7,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
1.6000000000000003,0.0,11.8,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
1.7000000000000004,0.0,11.7,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
1.8000000000000005,0.0,12.0,0.0,12.0,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
1.9000000000000006,0.0,12.0,0.0,12.1,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
2.0000000000000004,0.0,11.7,0.0,11.7,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
2.1000000000000005,0.0,11.9,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
2.2000000000000006,0.0,11.8,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
2.3000000000000007,0.0,11.9,0.0,12.0,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
2.400000000000001,0.0,11.7,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
2.500000000000001,0.0,11.4,0.0,11.5,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
2.600000000000001,0.0,11.7,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
2.700000000000001,0.0,11.7,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
2.800000000000001,0.0,11.7,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
2.9000000000000012,0.0,11.9,0.0,12.0,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
3.0000000000000013,0.0,11.9,0.0,12.0,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
3.1000000000000014,0.0,11.5,0.0,11.5,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
3.2000000000000015,0.0,11.6,0.0,11.6,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
3.3000000000000016,0.0,11.7,0.0,11.7,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
3.4000000000000017,0.0,11.8,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
3.5000000000000018,0.0,11.5,0.0,11.6,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
3.600000000000002,0.0,11.8,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
3.700000000000002,0.0,11.5,0.0,11.6,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
3.800000000000002,0.0,11.9,0.0,12.1,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
3.900000000000002,0.0,12.3,0.0,12.3,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
4.000000000000002,0.0,11.6,0.0,11.7,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
4.100000000000001,0.0,12.0,0.0,12.1,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
4.200000000000001,0.0,11.6,0.0,11.7,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
4.300000000000001,0.0,11.8,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
4.4,0.0,11.8,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
4.5,0.0,11.7,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
4.6,0.0,11.7,0.0,11.7,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
4.699999999999999,0.0,12.2,0.0,12.3,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
4.799999999999999,0.0,11.6,0.0,11.7,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
4.899999999999999,0.0,11.7,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
4.999999999999998,0.0,12.1,0.0,12.2,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
5.099999999999998,0.0,11.8,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
5.1999999999999975,0.0,11.9,0.0,12.0,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
5.299999999999997,0.0,11.8,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
5.399999999999997,0.0,11.7,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
5.4999999999999964,0.0,12.0,0.0,12.1,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
5.599999999999996,0.0,11.7,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
5.699999999999996,0.0,11.7,0.0,11.8,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
5.799999999999995,0.0,12.0,0.0,12.1,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
5.899999999999995,0.0,11.9,0.0,11.9,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
5.999999999999995,0.0,12.0,0.0,12.1,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
6.099999999999994,0.0,11.5,0.0,11.7,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
6.199999999999994,0.0,11.6,0.0,11.7,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
6.299999999999994,0.0,11.9,0.0,12.0,0.0,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 19-44-23,0.16,0,0.02,1,-55
